Date,Open,High,Low,Close,Volume,Adj Close
2003-05-16,1175.78,1178.77,1167.32,1169.42,000,1169.42
2003-05-15,1175.49,1181.78,1170.49,1180.95,000,1180.95
2003-05-14,1177.97,1181.49,1166.47,1172.07,000,1172.07
2003-05-13,1171.75,1181.69,1166.67,1176.40,000,1176.40
2003-05-12,1159.24,1178.04,1154.73,1176.70,000,1176.70
2003-05-09,1147.96,1159.60,1145.07,1159.54,000,1159.54
2003-05-08,1145.71,1150.97,1139.98,1141.43,000,1141.43
2003-05-07,1160.27,1164.59,1152.45,1154.24,000,1154.24
2003-05-06,1152.36,1170.86,1152.08,1165.94,000,1165.94
2003-05-05,1151.04,1162.06,1147.34,1152.28,000,1152.28
2003-05-02,1123.77,1148.53,1123.25,1148.11,000,1148.11
2003-05-01,1121.23,1127.23,1109.39,1123.37,000,1123.37
2003-04-30,1118.93,1127.02,1114.84,1122.50,000,1122.50
2003-04-29,1115.65,1126.43,1112.18,1121.33,000,1121.33
2003-04-28,1091.79,1112.97,1091.79,1111.81,000,1111.81
2003-04-25,1103.70,1103.70,1087.41,1089.92,000,1089.92
2003-04-24,1109.81,1113.22,1103.27,1108.04,000,1108.04
2003-04-23,1109.57,1117.34,1102.41,1116.49,000,1116.49
2003-04-22,1083.65,1106.25,1080.68,1105.32,000,1105.32
2003-04-21,1086.63,1091.36,1079.14,1088.05,000,1088.05
2003-04-17,1067.06,1086.58,1064.21,1086.51,000,1086.51
2003-04-16,1077.50,1080.49,1061.10,1063.61,000,1063.61
2003-04-15,1058.34,1068.36,1053.45,1067.65,000,1067.65
2003-04-14,1045.40,1062.35,1044.01,1061.80,000,1061.80
2003-04-11,1055.25,1060.07,1042.26,1045.11,000,1045.11
2003-04-10,1040.60,1049.52,1038.17,1048.48,000,1048.48
2003-04-09,1051.55,1060.29,1038.66,1039.37,000,1039.37
2003-04-08,1056.02,1056.66,1047.17,1050.30,000,1050.30
2003-04-07,1076.29,1085.43,1060.15,1060.78,000,1060.78
2003-04-04,1064.95,1065.12,1049.83,1052.05,000,1052.05
2003-04-03,1064.96,1070.70,1056.34,1061.86,000,1061.86
2003-04-02,1041.99,1063.42,1041.99,1061.44,000,1061.44
2003-04-01,1025.74,1031.46,1018.68,1028.26,000,1028.26
2003-03-31,1030.05,1031.17,1014.91,1022.21,000,1022.21
2003-03-28,1046.47,1052.26,1040.45,1041.61,000,1041.61
2003-03-27,1045.55,1054.68,1039.08,1050.76,000,1050.76
2003-03-26,1052.45,1058.54,1048.11,1053.11,000,1053.11
2003-03-25,1035.49,1056.96,1034.29,1052.92,000,1052.92
2003-03-24,1052.45,1052.45,1033.29,1035.32,000,1035.32
2003-03-21,1063.83,1070.78,1053.51,1070.43,000,1070.43
2003-03-20,1037.03,1055.23,1027.47,1050.09,000,1050.09
2003-03-19,1042.35,1046.09,1032.30,1044.10,000,1044.10
2003-03-18,1034.31,1044.91,1028.08,1044.88,000,1044.88
2003-03-17,994.51,1036.23,991.92,1036.23,000,1036.23
2003-03-14,1003.11,1008.92,996.24,999.03,000,999.03
2003-03-13,970.21,1000.23,967.83,1000.21,000,1000.21
2003-03-12,949.53,959.54,944.46,958.86,000,958.86
2003-03-11,958.53,963.68,952.57,954.13,000,954.13
2003-03-10,971.04,972.74,956.52,957.70,000,957.70
2003-03-07,966.98,979.95,962.31,977.48,000,977.48
2003-03-06,975.95,979.71,970.45,976.56,000,976.56
2003-03-05,977.83,982.45,972.11,981.50,000,981.50
2003-03-04,991.17,991.83,979.99,980.52,000,980.52
2003-03-03,1006.72,1014.53,989.67,991.59,000,991.59
2003-02-28,993.96,1004.79,991.64,1003.16,000,1003.16
2003-02-27,981.55,994.15,979.13,993.32,000,993.32
2003-02-26,987.31,993.55,977.39,977.70,000,977.70
2003-02-25,982.13,991.67,971.53,991.37,000,991.37
2003-02-24,1001.23,1001.77,988.77,989.60,000,989.60
2003-02-21,995.43,1005.68,985.12,1004.77,000,1004.77
2003-02-20,993.99,998.14,989.05,992.66,000,992.66
2003-02-19,999.24,1000.29,984.07,990.31,000,990.31
2003-02-18,982.72,1001.52,982.72,1001.37,000,1001.37
2003-02-14,961.97,980.42,959.87,980.42,000,980.42
2003-02-13,966.96,966.96,950.09,960.40,000,960.40
2003-02-12,975.89,982.33,966.81,967.11,000,967.11
2003-02-11,981.83,989.91,972.42,978.19,000,978.19
2003-02-10,974.20,980.03,964.36,979.64,000,979.64
2003-02-07,991.46,994.29,971.57,972.87,000,972.87
2003-02-06,991.05,999.43,983.02,986.88,000,986.88
2003-02-05,1002.05,1013.66,993.03,993.49,000,993.49
2003-02-04,998.15,998.15,987.35,996.91,000,996.91
2003-02-03,1007.38,1013.34,1001.89,1003.41,000,1003.41
2003-01-31,995.30,1011.47,992.01,1006.87,000,1006.87
2003-01-30,1027.87,1028.81,1002.64,1003.99,000,1003.99
2003-01-29,1014.19,1032.02,1002.60,1028.66,000,1028.66
2003-01-28,1011.47,1018.54,1002.96,1016.12,000,1016.12
2003-01-27,1012.41,1022.65,1004.98,1006.88,000,1006.88
2003-01-24,1040.06,1040.06,1017.35,1018.97,000,1018.97
2003-01-23,1038.23,1044.57,1028.20,1041.58,000,1041.58
2003-01-22,1031.91,1040.72,1026.92,1029.59,000,1029.59
2003-01-21,1050.53,1052.78,1033.58,1033.59,000,1033.59
2003-01-17,1061.60,1061.60,1046.59,1047.13,000,1047.13
2003-01-16,1076.53,1084.10,1065.00,1067.72,000,1067.72
2003-01-15,1087.79,1089.30,1069.29,1074.71,000,1074.71
2003-01-14,1084.31,1092.81,1082.47,1089.85,000,1089.85
2003-01-13,1098.48,1102.17,1082.99,1086.13,000,1086.13
2003-01-10,1075.67,1097.47,1072.10,1091.13,000,1091.13
2003-01-09,1073.34,1091.50,1073.31,1085.28,000,1085.28
2003-01-08,1078.07,1078.07,1063.69,1064.96,000,1064.96
2003-01-07,1088.47,1092.00,1075.34,1083.84,000,1083.84
2003-01-06,1069.02,1091.91,1069.02,1087.91,000,1087.91
2003-01-03,1061.93,1067.83,1056.40,1065.50,000,1065.50
2003-01-02,1037.03,1063.79,1028.92,1063.78,000,1063.78
2002-12-31,1026.12,1036.42,1020.03,1029.70,000,1029.70
2002-12-30,1031.40,1033.93,1018.14,1027.76,000,1027.76
2002-12-27,1041.77,1042.93,1029.16,1030.14,000,1030.14
2002-12-26,1045.63,1058.05,1041.05,1044.08,000,1044.08
2002-12-24,1046.81,1050.75,1044.64,1044.64,000,1044.64
2002-12-23,1038.46,1052.15,1036.88,1050.60,000,1050.60
2002-12-20,1036.79,1048.50,1034.93,1040.41,000,1040.41
2002-12-19,1032.70,1048.89,1026.27,1031.46,000,1031.46
2002-12-18,1050.55,1050.55,1032.11,1034.55,000,1034.55
2002-12-17,1067.06,1071.36,1053.02,1056.43,000,1056.43
2002-12-16,1045.97,1070.24,1043.93,1070.17,000,1070.17
2002-12-13,1060.03,1060.03,1043.16,1043.18,000,1043.18
2002-12-12,1072.50,1073.86,1060.17,1066.99,000,1066.99
2002-12-11,1060.26,1074.35,1056.92,1067.11,000,1067.11
2002-12-10,1051.04,1068.14,1051.04,1066.36,000,1066.36
2002-12-09,1076.54,1076.54,1045.35,1045.44,000,1045.44
2002-12-06,1064.21,1085.94,1059.41,1081.85,000,1081.85
2002-12-05,1095.97,1096.57,1071.77,1074.99,000,1074.99
2002-12-04,1087.20,1095.66,1073.76,1088.10,000,1088.10
2002-12-03,1118.76,1118.76,1097.80,1099.97,000,1099.97
2002-12-02,1137.75,1149.37,1117.06,1124.68,000,1124.68
2002-11-29,1134.21,1136.36,1120.98,1121.18,000,1121.18
2002-11-27,1105.01,1130.95,1104.75,1130.48,000,1130.48
2002-11-26,1115.63,1115.63,1091.13,1093.53,000,1093.53
2002-11-25,1111.27,1122.95,1104.86,1120.38,000,1120.38
2002-11-22,1100.03,1114.28,1096.39,1109.73,000,1109.73
2002-11-21,1082.25,1107.58,1081.33,1107.50,000,1107.50
2002-11-20,1045.49,1076.31,1045.49,1076.23,000,1076.23
2002-11-19,1054.04,1058.66,1041.66,1044.47,000,1044.47
2002-11-18,1074.99,1077.39,1057.82,1057.89,000,1057.89
2002-11-15,1056.58,1068.88,1052.67,1067.88,000,1067.88
2002-11-14,1038.22,1062.40,1038.22,1062.23,000,1062.23
2002-11-13,1019.44,1037.43,1010.97,1028.25,000,1028.25
2002-11-12,1010.02,1037.31,1009.76,1024.57,000,1024.57
2002-11-11,1036.36,1036.36,1005.11,1005.29,000,1005.29
2002-11-08,1045.75,1055.44,1030.99,1038.60,000,1038.60
2002-11-07,1067.03,1067.03,1044.19,1046.53,000,1046.53
2002-11-06,1064.96,1080.08,1057.12,1080.08,000,1080.08
2002-11-05,1055.68,1060.64,1045.51,1060.03,000,1060.03
2002-11-04,1064.25,1080.74,1058.92,1062.53,000,1062.53
2002-11-01,1023.99,1052.31,1018.11,1052.30,000,1052.30
2002-10-31,1031.52,1043.43,1023.68,1027.08,000,1027.08
2002-10-30,1010.91,1033.22,1006.99,1028.92,000,1028.92
2002-10-29,1014.23,1017.30,990.40,1006.75,000,1006.75
2002-10-28,1031.32,1032.97,1011.96,1014.01,000,1014.01
2002-10-25,1000.73,1025.12,999.55,1025.09,000,1025.09
2002-10-24,1019.83,1026.32,1000.53,1002.29,000,1002.29
2002-10-23,987.62,1017.98,985.73,1017.93,000,1017.93
2002-10-22,999.01,1008.89,989.06,993.82,000,993.82
2002-10-21,990.28,1017.23,981.38,1016.13,000,1016.13
2002-10-18,978.13,994.16,971.91,994.07,000,994.07
2002-10-17,978.67,988.37,977.82,986.66,000,986.66
2002-10-16,959.87,966.31,950.95,954.22,000,954.22
2002-10-15,961.71,978.44,961.71,978.41,000,978.41
2002-10-14,923.67,938.26,920.95,936.87,000,936.87
2002-10-11,909.00,937.50,909.00,930.27,000,930.27
2002-10-10,871.05,899.34,862.33,897.98,000,897.98
2002-10-09,881.07,890.44,869.59,870.55,000,870.55
2002-10-08,886.03,894.70,871.11,887.19,000,887.19
2002-10-07,900.96,903.39,876.13,879.19,000,879.19
2002-10-04,927.24,927.81,896.16,904.27,000,904.27
2002-10-03,936.48,943.82,922.56,923.29,000,923.29
2002-10-02,949.17,964.87,938.59,939.12,000,939.12
2002-10-01,938.80,954.94,923.61,954.84,000,954.84
2002-09-30,943.96,945.41,921.34,935.60,000,935.60
2002-09-27,957.52,974.04,949.72,950.33,000,950.33
2002-09-26,960.78,969.15,948.72,963.06,000,963.06
2002-09-25,934.35,957.27,929.85,955.84,000,955.84
2002-09-24,922.92,937.14,918.60,925.92,000,925.92
2002-09-23,947.92,948.16,926.67,931.64,000,931.64
2002-09-20,961.65,964.17,949.59,953.93,000,953.93
2002-09-19,966.01,970.65,951.38,951.38,000,951.38
2002-09-18,970.70,982.35,962.43,975.05,000,975.05
2002-09-17,1001.75,1006.54,976.61,976.91,000,976.91
2002-09-16,999.60,1003.18,987.56,990.49,000,990.49
2002-09-13,992.68,1002.71,988.06,1001.97,000,1001.97
2002-09-12,1015.89,1015.89,996.88,997.18,000,997.18
2002-09-11,1026.75,1041.05,1022.92,1023.19,000,1023.19
2002-09-10,1012.72,1024.63,1008.59,1021.65,000,1021.65
2002-09-09,1000.97,1013.28,988.63,1009.46,000,1009.46
2002-09-06,985.67,1009.00,985.67,1005.05,000,1005.05
2002-09-05,987.48,987.48,972.20,972.20,000,972.20
2002-09-04,980.79,997.79,972.30,997.72,000,997.72
2002-09-03,1003.55,1003.55,976.52,977.37,000,977.37
2002-08-30,1011.01,1024.20,1009.97,1010.59,000,1010.59
2002-08-29,996.28,1022.59,990.17,1016.29,000,1016.29
2002-08-28,1021.62,1021.62,1001.59,1002.20,000,1002.20
2002-08-27,1062.85,1063.44,1027.17,1027.18,000,1027.18
2002-08-26,1056.01,1063.20,1039.98,1062.91,000,1062.91
2002-08-23,1074.33,1074.33,1051.42,1051.42,000,1051.42
2002-08-22,1074.29,1085.11,1064.31,1081.68,000,1081.68
2002-08-21,1061.06,1075.93,1052.93,1075.91,000,1075.91
2002-08-20,1064.10,1064.10,1049.06,1053.36,000,1053.36
2002-08-19,1044.04,1070.02,1041.87,1069.90,000,1069.90
2002-08-16,1020.21,1048.83,1015.68,1044.91,000,1044.91
2002-08-15,1017.01,1029.77,1010.37,1026.40,000,1026.40
2002-08-14,973.47,1013.66,964.29,1013.66,000,1013.66
2002-08-13,994.75,1009.81,973.09,973.29,000,973.29
2002-08-12,994.32,1000.98,984.62,996.85,000,996.85
2002-08-09,998.15,1007.90,987.41,998.94,000,998.94
2002-08-08,986.29,1005.67,972.61,1005.43,000,1005.43
2002-08-07,994.04,1001.64,962.61,987.50,000,987.50
2002-08-06,953.77,986.45,953.77,980.19,000,980.19
2002-08-05,972.14,975.44,941.85,942.37,000,942.37
2002-08-02,1003.59,1003.75,970.12,975.66,000,975.66
2002-08-01,1030.66,1033.70,1003.84,1005.38,000,1005.38
2002-07-31,1040.94,1040.94,1021.83,1030.44,000,1030.44
2002-07-30,1036.45,1054.70,1027.35,1047.53,000,1047.53
2002-07-29,1003.85,1043.40,1003.85,1043.40,000,1043.40
2002-07-26,991.14,994.29,974.10,991.69,000,991.69
2002-07-25,1003.01,1013.08,965.75,983.61,000,983.61
2002-07-24,956.18,1014.26,943.91,1014.26,000,1014.26
2002-07-23,1004.01,1011.52,968.01,968.94,000,968.94
2002-07-22,1022.62,1036.10,994.00,1004.35,000,1004.35
2002-07-19,1042.98,1046.92,1021.83,1026.74,000,1026.74
2002-07-18,1080.85,1085.83,1054.00,1054.07,000,1054.07
2002-07-17,1099.19,1112.72,1063.28,1083.81,000,1083.81
2002-07-16,1088.70,1102.91,1072.42,1080.22,000,1080.22
2002-07-15,1090.39,1095.74,1046.16,1095.73,000,1095.73
2002-07-12,1105.69,1112.28,1088.56,1094.94,000,1094.94
2002-07-11,1080.88,1098.19,1060.54,1097.22,000,1097.22
2002-07-10,1122.86,1123.51,1082.66,1083.84,000,1083.84
2002-07-09,1134.85,1138.09,1113.73,1114.47,000,1114.47
2002-07-08,1162.83,1170.91,1138.08,1138.83,000,1138.83
2002-07-05,1130.05,1169.87,1130.05,1169.70,000,1169.70
2002-07-03,1103.67,1119.28,1088.78,1118.94,000,1118.94
2002-07-02,1144.42,1144.42,1108.69,1109.61,000,1109.61
2002-07-01,1194.17,1194.99,1146.82,1149.30,000,1149.30
2002-06-28,1190.29,1206.92,1189.34,1196.94,000,1196.94
2002-06-27,1180.28,1191.99,1161.63,1191.86,000,1191.86
2002-06-26,1143.06,1169.69,1132.08,1166.70,000,1166.70
2002-06-25,1199.47,1202.09,1160.49,1166.29,000,1166.29
2002-06-24,1181.29,1203.47,1167.75,1193.73,000,1193.73
2002-06-21,1198.86,1209.69,1184.52,1189.04,000,1189.04
2002-06-20,1222.26,1228.62,1196.10,1199.19,000,1199.19
2002-06-19,1240.92,1250.81,1220.41,1220.75,000,1220.75
2002-06-18,1250.86,1268.73,1245.78,1245.79,000,1245.79
2002-06-17,1231.34,1257.65,1230.30,1257.64,000,1257.64
2002-06-13,1232.66,1240.58,1218.26,1218.56,000,1218.56
2002-06-12,1227.93,1235.94,1212.06,1235.79,000,1235.79
2002-06-11,1262.27,1266.20,1228.93,1229.54,000,1229.54
2002-06-10,1256.99,1267.85,1252.16,1255.57,000,1255.57
2002-06-07,1231.44,1261.73,1224.32,1255.56,000,1255.56
2002-06-06,1279.66,1279.83,1252.87,1252.98,000,1252.98
2002-06-05,1276.59,1287.52,1269.30,1284.90,000,1284.90
2002-06-04,1272.23,1280.56,1252.94,1276.21,000,1276.21
2002-06-03,1313.85,1313.85,1275.51,1276.00,000,1276.00
2002-05-31,1320.82,1331.75,1313.97,1313.97,000,1313.97
2002-05-30,1313.72,1319.41,1297.47,1316.19,000,1316.19
2002-05-29,1330.47,1330.47,1317.82,1321.03,000,1321.03
2002-05-28,1350.30,1352.28,1324.73,1337.62,000,1337.62
2002-05-24,1355.01,1355.01,1342.34,1342.43,000,1342.43
2002-05-23,1360.60,1367.58,1339.50,1367.46,000,1367.46
2002-05-22,1356.50,1365.27,1338.88,1356.81,000,1356.81
2002-05-21,1389.09,1394.18,1356.24,1361.55,000,1361.55
2002-05-20,1396.21,1397.11,1379.43,1383.21,000,1383.21
2002-05-17,1405.54,1412.27,1388.76,1402.62,000,1402.62
2002-05-16,1399.69,1402.48,1387.91,1398.30,000,1398.30
2002-05-15,1388.34,1420.17,1379.41,1400.66,000,1400.66
2002-05-14,1373.06,1397.13,1373.06,1394.22,000,1394.22
2002-05-13,1328.38,1350.55,1323.19,1350.37,000,1350.37
2002-05-10,1356.32,1356.32,1318.95,1321.49,000,1321.49
2002-05-09,1367.58,1374.85,1351.09,1351.17,000,1351.17
2002-05-08,1337.08,1373.29,1337.08,1373.22,000,1373.22
2002-05-07,1324.62,1327.26,1305.17,1312.82,000,1312.82
2002-05-06,1335.34,1345.14,1315.88,1316.79,000,1316.79
2002-05-03,1350.84,1351.14,1326.70,1333.31,000,1333.31
2002-05-02,1367.63,1378.16,1348.30,1351.27,000,1351.27
2002-05-01,1365.40,1374.65,1341.91,1367.97,000,1367.97
2002-04-30,1340.89,1370.57,1340.18,1367.99,000,1367.99
2002-04-29,1353.57,1357.67,1330.39,1341.78,000,1341.78
2002-04-26,1385.36,1390.36,1350.08,1350.13,000,1350.13
2002-04-25,1376.49,1384.61,1366.76,1381.03,000,1381.03
2002-04-24,1403.42,1411.85,1380.05,1381.78,000,1381.78
2002-04-23,1404.86,1410.25,1393.34,1396.94,000,1396.94
2002-04-22,1414.32,1414.32,1394.53,1402.05,000,1402.05
2002-04-19,1426.36,1428.52,1413.19,1419.67,000,1419.67
2002-04-18,1426.84,1428.75,1402.91,1421.75,000,1421.75
2002-04-17,1439.51,1445.37,1424.14,1429.67,000,1429.67
2002-04-16,1409.43,1433.83,1409.43,1433.82,000,1433.82
2002-04-15,1390.37,1397.81,1379.75,1392.94,000,1392.94
2002-04-12,1374.56,1386.67,1365.82,1386.63,000,1386.63
2002-04-11,1386.01,1390.67,1367.29,1367.36,000,1367.36
2002-04-10,1376.81,1389.93,1368.69,1389.73,000,1389.73
2002-04-09,1390.11,1397.47,1372.72,1372.98,000,1372.98
2002-04-08,1361.73,1386.73,1354.50,1386.36,000,1386.36
2002-04-05,1388.60,1393.94,1374.45,1375.38,000,1375.38
2002-04-04,1370.05,1386.55,1367.20,1383.25,000,1383.25
2002-04-03,1390.43,1394.91,1366.76,1373.47,000,1373.47
2002-04-02,1404.25,1404.25,1387.65,1387.65,000,1387.65
2002-04-01,1404.44,1418.94,1383.60,1414.76,000,1414.76
2002-03-28,1400.37,1413.68,1400.37,1409.76,000,1409.76
2002-03-27,1385.62,1394.53,1380.71,1393.95,000,1393.95
2002-03-26,1373.17,1392.63,1372.17,1387.44,000,1387.44
2002-03-25,1400.60,1406.30,1373.96,1373.96,000,1373.96
2002-03-22,1405.73,1410.56,1394.86,1398.04,000,1398.04
2002-03-21,1387.78,1406.62,1381.48,1406.56,000,1406.56
2002-03-20,1403.05,1403.05,1387.37,1387.37,000,1387.37
2002-03-19,1411.83,1416.82,1408.08,1411.58,000,1411.58
2002-03-18,1408.76,1419.31,1401.48,1410.98,000,1410.98
2002-03-15,1385.55,1400.53,1381.70,1399.46,000,1399.46
2002-03-14,1382.37,1393.00,1379.00,1383.57,000,1383.57
2002-03-13,1393.00,1395.21,1377.21,1380.68,000,1380.68
2002-03-12,1397.91,1404.17,1390.09,1402.27,000,1402.27
2002-03-11,1417.55,1428.33,1403.38,1417.95,000,1417.95
2002-03-08,1407.32,1425.74,1407.32,1423.04,000,1423.04
2002-03-07,1397.97,1407.48,1385.09,1391.74,000,1391.74
2002-03-06,1373.31,1393.40,1361.39,1393.40,000,1393.40
2002-03-05,1376.66,1393.02,1373.08,1379.16,000,1379.16
2002-03-04,1339.15,1382.35,1339.15,1381.34,000,1381.34
2002-03-01,1295.81,1335.00,1295.39,1334.93,000,1334.93
2002-02-28,1303.29,1311.22,1285.83,1288.38,000,1288.38
2002-02-27,1312.59,1318.88,1296.49,1300.37,000,1300.37
2002-02-26,1308.40,1313.16,1292.40,1306.73,000,1306.73
2002-02-25,1285.69,1308.56,1285.69,1306.66,000,1306.66
2002-02-22,1280.38,1288.95,1266.05,1283.13,000,1283.13
2002-02-21,1306.30,1311.32,1278.26,1278.26,000,1278.26
2002-02-20,1298.35,1311.34,1282.40,1310.77,000,1310.77
2002-02-19,1322.76,1322.76,1291.37,1295.42,000,1295.42
2002-02-15,1345.56,1347.81,1327.88,1330.19,000,1330.19
2002-02-14,1352.07,1363.57,1343.03,1344.14,000,1344.14
2002-02-13,1335.37,1350.46,1335.02,1350.45,000,1350.45
2002-02-12,1328.91,1341.18,1319.17,1329.53,000,1329.53
2002-02-11,1317.04,1336.88,1316.33,1336.72,000,1336.72
2002-02-08,1295.62,1316.73,1287.59,1316.73,000,1316.73
2002-02-07,1314.77,1319.44,1290.92,1290.94,000,1290.94
2002-02-06,1335.56,1335.93,1306.55,1314.92,000,1314.92
2002-02-05,1333.67,1342.69,1321.52,1329.05,000,1329.05
2002-02-04,1368.78,1369.30,1334.10,1338.17,000,1338.17
2002-01-31,1372.14,1381.02,1363.16,1380.02,000,1380.02
2002-01-30,1351.39,1367.67,1330.34,1367.67,000,1367.67
2002-01-29,1374.74,1380.29,1340.20,1347.31,000,1347.31
2002-01-28,1374.16,1380.40,1362.50,1373.13,000,1373.13
2002-01-25,1360.72,1373.44,1354.84,1368.28,000,1368.28
2002-01-24,1368.06,1380.40,1364.02,1366.44,000,1366.44
2002-01-23,1339.09,1361.74,1331.49,1361.71,000,1361.71
2002-01-22,1363.83,1365.21,1333.12,1333.13,000,1333.13
2002-01-18,1362.37,1371.86,1350.85,1353.75,000,1353.75
2002-01-17,1371.97,1380.29,1357.37,1380.29,000,1380.29
2002-01-16,1381.35,1381.35,1359.90,1360.02,000,1360.02
2002-01-15,1397.11,1406.40,1385.99,1398.24,000,1398.24
2002-01-14,1413.94,1415.49,1392.09,1395.12,000,1395.12
2002-01-11,1437.33,1440.93,1414.30,1415.78,000,1415.78
2002-01-10,1434.52,1437.95,1425.09,1435.03,000,1435.03
2002-01-09,1450.84,1465.80,1433.03,1434.51,000,1434.51
2002-01-08,1431.07,1442.92,1421.80,1441.99,000,1441.99
2002-01-07,1453.11,1456.99,1430.12,1430.25,000,1430.25
2002-01-04,1445.08,1456.52,1427.71,1446.49,000,1446.49
2002-01-03,1401.26,1437.81,1401.26,1437.72,000,1437.72
2002-01-02,1395.87,1398.90,1371.78,1398.89,000,1398.89
2001-12-31,1410.59,1410.59,1389.16,1389.19,000,1389.19
2001-12-28,1401.49,1412.75,1401.07,1411.24,000,1411.24
2001-12-27,1386.57,1397.30,1386.57,1397.10,000,1397.10
2001-12-26,1371.64,1391.01,1371.64,1383.06,000,1383.06
2001-12-24,1364.89,1369.43,1362.94,1368.13,000,1368.13
2001-12-21,1353.30,1366.41,1352.03,1362.39,000,1362.39
2001-12-20,1370.12,1370.50,1342.13,1342.24,000,1342.24
2001-12-19,1382.82,1391.71,1373.09,1375.93,000,1375.93
2001-12-18,1392.12,1399.56,1386.47,1396.35,000,1396.35
2001-12-17,1363.98,1389.32,1363.37,1387.45,000,1387.45
2001-12-14,1357.04,1370.83,1351.86,1365.32,000,1365.32
2001-12-13,1378.10,1378.10,1355.48,1355.94,000,1355.94
2001-12-12,1391.07,1400.73,1372.60,1394.11,000,1394.11
2001-12-11,1388.90,1406.09,1384.74,1389.73,000,1389.73
2001-12-10,1394.66,1408.65,1378.79,1380.94,000,1380.94
2001-12-07,1411.37,1414.34,1390.47,1400.65,000,1400.65
2001-12-06,1411.71,1424.17,1405.01,1416.73,000,1416.73
2001-12-05,1365.59,1419.19,1365.59,1412.69,000,1412.69
2001-12-04,1320.63,1358.22,1320.63,1358.13,000,1358.13
2001-12-03,1321.90,1323.25,1309.40,1313.48,000,1313.48
2001-11-30,1324.49,1333.68,1317.62,1327.26,000,1327.26
2001-11-29,1309.35,1330.17,1304.53,1330.16,000,1330.16
2001-11-28,1327.28,1335.40,1305.28,1305.54,000,1305.54
2001-11-27,1324.13,1345.77,1309.55,1333.38,000,1333.38
2001-11-26,1305.67,1328.11,1305.00,1328.08,000,1328.08
2001-11-23,1284.82,1301.17,1281.71,1300.13,000,1300.13
2001-11-21,1277.57,1284.06,1267.00,1283.64,000,1283.64
2001-11-20,1306.42,1306.76,1278.49,1279.61,000,1279.61
2001-11-19,1304.65,1311.69,1293.19,1309.95,000,1309.95
2001-11-16,1300.98,1305.46,1288.57,1297.68,000,1297.68
2001-11-15,1298.76,1314.56,1292.34,1298.85,000,1298.85
2001-11-14,1307.39,1316.92,1291.95,1307.25,000,1307.25
2001-11-13,1282.54,1298.85,1282.54,1298.80,000,1298.80
2001-11-12,1259.74,1270.16,1230.38,1266.74,000,1266.74
2001-11-09,1257.42,1266.09,1247.65,1259.87,000,1259.87
2001-11-08,1282.39,1298.01,1252.54,1258.19,000,1258.19
2001-11-07,1271.05,1289.60,1270.20,1273.36,000,1273.36
2001-11-06,1253.02,1277.56,1246.48,1277.40,000,1277.40
2001-11-05,1242.14,1260.21,1242.14,1257.42,000,1257.42
2001-11-02,1226.52,1235.27,1219.70,1232.32,000,1232.32
2001-11-01,1204.92,1229.86,1187.45,1229.74,000,1229.74
2001-10-31,1188.56,1210.28,1187.33,1197.79,000,1197.79
2001-10-30,1192.54,1192.54,1164.28,1175.91,000,1175.91
2001-10-29,1244.65,1244.99,1201.46,1201.46,000,1201.46
2001-10-26,1240.49,1257.23,1239.43,1248.55,000,1248.55
2001-10-25,1201.51,1247.36,1188.08,1247.36,000,1247.36
2001-10-24,1202.25,1217.57,1196.81,1213.82,000,1213.82
2001-10-23,1210.52,1222.05,1196.54,1201.09,000,1201.09
2001-10-22,1176.71,1203.60,1173.46,1203.60,000,1203.60
2001-10-19,1157.88,1182.68,1151.21,1178.84,000,1178.84
2001-10-18,1174.91,1177.99,1160.36,1166.36,000,1166.36
2001-10-17,1241.62,1242.61,1176.28,1176.34,000,1176.34
2001-10-16,1215.78,1227.72,1208.06,1227.03,000,1227.03
2001-10-15,1208.00,1211.69,1194.47,1210.92,000,1210.92
2001-10-12,1219.17,1221.56,1185.98,1220.09,000,1220.09
2001-10-11,1184.07,1226.82,1184.07,1226.79,000,1226.79
2001-10-10,1127.08,1171.15,1125.19,1170.85,000,1170.85
2001-10-09,1149.05,1149.41,1126.23,1127.33,000,1127.33
2001-10-08,1138.25,1159.40,1127.91,1150.20,000,1150.20
2001-10-05,1142.20,1148.87,1114.55,1147.03,000,1147.03
2001-10-04,1141.32,1165.47,1128.00,1146.67,000,1146.67
2001-10-03,1069.86,1136.96,1064.78,1131.34,000,1131.34
2001-10-02,1068.91,1083.08,1065.56,1076.72,000,1076.72
2001-10-01,1087.21,1087.21,1056.20,1069.49,000,1069.49
2001-09-28,1067.65,1090.52,1067.52,1090.51,000,1090.51
2001-09-27,1051.50,1059.38,1026.89,1059.02,000,1059.02
2001-09-26,1088.82,1090.10,1052.47,1055.17,000,1055.17
2001-09-25,1078.88,1092.38,1063.82,1080.69,000,1080.69
2001-09-24,1048.09,1080.79,1048.09,1076.83,000,1076.83
2001-09-21,1011.69,1039.78,996.20,1027.69,000,1027.69
2001-09-20,1076.83,1085.62,1048.65,1053.16,000,1053.16
2001-09-19,1123.53,1129.16,1048.42,1094.01,000,1094.01
2001-09-18,1151.19,1154.78,1115.19,1118.38,000,1118.38
2001-09-17,1195.16,1195.16,1145.73,1145.95,000,1145.95
2001-09-10,1237.58,1243.01,1224.29,1234.08,000,1234.08
2001-09-07,1250.68,1264.83,1233.82,1244.46,000,1244.46
